iso_a3,wgt,more_selfish,more_criminal,gov_should_reduce_inequality,inequality_unfair,WP1219,WP1220,WP3117,income_2,WP14
ZWE,0.5788917863109567,NA,2,1,1,2,23,2,5704.183781037213,1
ZWE,1.625042524885888,NA,1,5,5,2,36,1,2281.673512414885,1
ZWE,0.5788917863109567,NA,5,5,5,2,24,2,2281.673512414885,1
ZWE,0.5006379124847758,5,NA,5,5,2,36,2,684.5020537244656,1
ZWE,1.4472294657773912,NA,NA,5,5,2,24,2,4563.34702482977,1
ZWE,0.7772159059627448,NA,1,2,2,2,30,2,570.4183781037212,1
ZWE,0.4932471648918076,NA,NA,5,5,2,51,2,11408.367562074425,1
ZWE,1.223956776466988,NA,NA,1,4,1,22,1,912.669404965954,1
ZWE,0.7611621877086859,3,NA,1,5,2,21,2,2281.673512414885,1
ZWE,0.6812872149785122,NA,NA,5,5,2,26,2,4563.34702482977,1
ZWE,0.7611621877086859,NA,3,5,5,2,16,2,6845.020537244655,1
ZWE,2.025020245643852,1,NA,NA,5,1,30,2,0,1
ZWE,0.888752285009296,3,4,1,5,1,57,1,2281.673512414885,1
ZWE,1.8853634786728304,NA,NA,5,5,1,17,2,6845.020537244655,1
ZWE,1.8712546334302425,NA,NA,3,5,2,51,1,5704.183781037213,1
ZWE,0.41070594941603694,NA,NA,3,4,1,65,2,912.669404965954,1
ZWE,2.5312753070548144,3,NA,3,5,1,27,2,5704.183781037213,1
ZWE,0.40789685822240146,3,NA,5,5,2,49,2,4563.34702482977,1
ZWE,0.896016301498979,NA,NA,5,5,1,48,2,4563.34702482977,1
ZWE,0.6331249851507099,2,NA,5,5,2,25,2,3878.8449711053045,2
ZWE,1.8818655109997755,NA,1,1,3,1,28,2,25098.408636563734,2
ZWE,0.34087624973708575,3,NA,5,5,1,68,3,20535.061611733967,2
ZWE,0.4243956388160587,NA,5,5,3,1,29,3,6571.219715754869,2
ZWE,0.8487912776321174,NA,NA,5,5,1,26,3,8898.526698418053,2
ZWE,1.0195570126526712,NA,2,5,1,2,36,2,45633.4702482977,2
ZWE,0.36788648044396804,4,NA,5,3,2,40,3,27380.08214897862,2
ZWE,0.3504162996735749,NA,NA,3,5,1,24,2,9583.028752142518,2
ZWE,0.5711257918334325,5,NA,3,5,2,34,3,31943.429173808392,2
ZWE,0.8487912776321174,1,NA,4,5,1,30,3,26239.24539277118,2
ZWE,0.6820815647767177,3,5,5,5,1,41,2,2281.673512414885,1
ZWE,0.9552049785929864,NA,NA,5,5,1,33,2,6845.020537244655,1
ZWE,2.95421120096497,NA,3,5,5,2,38,1,6845.020537244655,1
ZWE,0.4589519049545766,5,NA,5,5,2,36,2,3422.5102686223277,1
ZWE,1.2305765304313785,3,NA,1,5,1,38,2,10267.530805866983,1
ZWE,0.7125004153844342,5,NA,5,5,2,29,2,6845.020537244655,1
ZWE,1.1200203768737238,5,NA,5,5,1,49,2,3422.5102686223277,1
ZWE,1.1830448881217328,NA,NA,5,5,1,15,1,6845.020537244655,1
ZWE,1.0148829169449147,5,NA,5,5,2,16,2,11408.367562074425,2
ZWE,0.754145391469132,NA,3,5,5,1,22,2,3422.5102686223277,2
ZWE,0.9218575539898519,NA,NA,5,5,2,30,3,13690.04107448931,2
ZWE,1.508290782938264,NA,5,4,4,1,19,2,4563.34702482977,2
ZWE,0.7611621877086859,NA,NA,4,5,2,18,2,7985.857293452098,2
ZWE,0.34087624973708575,1,NA,5,5,1,19,2,13690.04107448931,2
ZWE,0.588333732256958,NA,5,5,5,1,37,3,11408.367562074425,2
ZWE,0.5980143362638386,NA,NA,5,4,2,84,1,2281.673512414885,2
ZWE,1.518765184232889,5,NA,5,5,1,33,2,11408.367562074425,2
ZWE,1.518765184232889,NA,NA,5,4,1,32,2,7985.857293452098,2
ZWE,2.025020245643852,NA,NA,5,5,1,29,2,4563.34702482977,1
ZWE,0.7611621877086859,3,NA,3,4,2,19,2,5704.183781037213,1
ZWE,2.5312753070548144,NA,NA,4,5,1,31,2,684.5020537244656,1
ZWE,0.34087624973708575,3,NA,4,5,1,44,2,5704.183781037213,1
ZWE,0.7611621877086859,NA,NA,5,5,2,16,2,2281.673512414885,1
ZWE,0.6582692270436336,2,NA,4,4,2,39,2,6502.769510382423,1
ZWE,1.012510122821926,3,NA,5,5,1,25,2,456.334702482977,1
ZWE,1.0971153784060559,3,4,3,1,2,39,2,6845.020537244655,1
ZWE,1.8853634786728304,NA,NA,3,5,1,19,2,2738.008214897862,1
ZWE,1.0148829169449147,3,NA,4,5,2,15,2,6845.020537244655,1
ZWE,0.34087624973708575,3,NA,1,3,1,55,2,10267.530805866983,1
ZWE,0.5074414584724574,NA,NA,1,2,2,24,2,36506.77619863816,1
ZWE,0.34087624973708575,NA,NA,2,4,2,50,2,1825.338809931908,1
ZWE,1.8853634786728304,NA,NA,4,4,1,17,2,1939.4224855526522,1
ZWE,1.777504570018592,NA,3,4,5,1,55,1,2281.673512414885,1
ZWE,0.34087624973708575,NA,NA,1,2,2,27,2,6845.020537244655,1
ZWE,0.38643224069289767,3,NA,1,2,1,48,2,13690.04107448931,1
ZWE,0.34087624973708575,NA,1,1,5,1,59,2,9811.196103384005,1
ZWE,0.9133593827423918,3,NA,1,4,1,28,2,15971.714586904196,1
ZWE,0.34087624973708575,NA,3,3,4,1,56,2,11408.367562074425,1
ZWE,0.5971473440565467,NA,NA,5,5,1,50,2,2738.008214897862,1
ZWE,2.95421120096497,5,3,NA,5,2,31,1,3422.5102686223277,1
ZWE,1.0512488990207252,5,NA,5,1,1,18,2,9126.69404965954,1
ZWE,0.7073533572849205,3,NA,5,5,2,16,2,10267.530805866983,1
ZWE,0.34087624973708575,NA,NA,3,5,2,68,1,1597.1714586904195,1
ZWE,2.95421120096497,NA,NA,3,3,1,21,1,6845.020537244655,1
ZWE,0.6331249851507099,5,NA,5,5,2,31,2,9126.69404965954,1
ZWE,1.2662499703014198,NA,1,5,3,2,33,2,5704.183781037213,1
ZWE,0.8259237291968233,NA,NA,3,4,1,58,1,8214.024644693585,1
ZWE,0.8336083727453252,NA,NA,3,2,2,88,1,4563.34702482977,1
ZWE,0.34087624973708575,NA,NA,5,5,2,37,2,1369.004107448931,1
ZWE,0.754145391469132,NA,NA,5,5,1,20,2,456.334702482977,1
ZWE,1.6471264527592802,NA,5,5,5,2,24,1,684.5020537244656,1
ZWE,1.2686036461811439,NA,5,5,5,2,19,2,1140.8367562074425,1
ZWE,1.012510122821926,NA,NA,5,5,1,28,2,3422.5102686223277,1
ZWE,1.4034409750726813,NA,5,5,5,2,52,1,1140.8367562074425,1
ZWE,1.1312180872036988,5,NA,5,5,1,19,2,1140.8367562074425,1
ZWE,1.0138931087848848,NA,NA,1,5,1,100,1,1140.8367562074425,1
ZWE,2.52279914627037,NA,NA,2,1,2,33,1,684.5020537244656,1
ZWE,0.3886079529813724,NA,NA,4,4,2,25,2,6845.020537244655,1
ZWE,0.34087624973708575,5,NA,5,5,2,69,2,1140.8367562074425,1
ZWE,0.5788917863109567,NA,2,5,5,2,18,2,684.5020537244656,1
ZWE,0.7011065115568729,NA,5,2,5,2,32,2,456.334702482977,1
ZWE,1.290499324158308,NA,NA,1,5,1,16,2,2281.673512414885,1
ZWE,2.1508322069305144,NA,1,1,1,1,19,2,2281.673512414885,1
ZWE,1.290499324158308,NA,NA,1,1,1,18,2,684.5020537244656,1
ZWE,1.0138931087848848,NA,1,5,2,1,78,1,4563.34702482977,1
ZWE,0.34087624973708575,NA,5,5,5,2,48,2,2281.673512414885,1
ZWE,0.6822177840995719,1,NA,1,2,2,59,1,0,1
ZWE,0.7772159059627448,5,NA,5,5,2,31,2,3422.5102686223277,1
ZWE,1.7389700495716576,NA,NA,5,4,2,48,1,3650.677619863816,1
ZWE,0.8259237291968233,5,3,5,1,1,62,1,2281.673512414885,1
ZWE,0.34087624973708575,2,NA,4,2,2,45,2,6845.020537244655,1
ZWE,0.6331249851507099,NA,NA,4,4,2,29,2,3422.5102686223277,1
ZWE,1.2922044768820322,2,NA,4,4,1,47,1,1825.338809931908,1
ZWE,0.6331249851507099,NA,5,5,5,2,29,1,1140.8367562074425,1
ZWE,1.9856548544831922,5,5,5,5,2,44,1,1369.004107448931,1
ZWE,2.055088116142098,NA,2,2,2,2,28,1,456.334702482977,1
ZWE,0.8259237291968233,5,NA,5,5,1,67,1,0,1
ZWE,0.34087624973708575,NA,NA,1,4,2,48,2,13690.04107448931,1
ZWE,0.47156890485661374,5,NA,5,4,2,21,2,1140.8367562074425,1
ZWE,0.6331249851507099,NA,5,5,5,2,25,2,3422.5102686223277,1
ZWE,0.7073533572849205,4,NA,4,4,2,21,2,6845.020537244655,1
ZWE,0.39809822937103134,NA,5,5,4,1,49,2,4107.012322346793,1
ZWE,0.6331249851507099,NA,NA,5,NA,2,32,2,3878.8449711053045,1
ZWE,0.7008325993471498,NA,NA,4,4,1,23,2,11408.367562074425,1
ZWE,0.39809822937103134,1,NA,4,4,1,48,2,5704.183781037213,1
ZWE,0.8694850247858288,5,NA,5,5,2,48,1,6845.020537244655,1
ZWE,0.6331249851507099,5,NA,NA,NA,2,34,2,1140.8367562074425,1
ZWE,2.055088116142098,1,NA,5,1,2,26,1,2966.1755661393504,1
ZWE,0.8564142618754578,NA,5,5,5,1,46,2,5704.183781037213,6
ZWE,0.5198248977858273,1,NA,1,3,2,52,2,15971.714586904196,6
ZWE,0.49378161310412577,NA,2,5,5,1,58,2,21675.89836794141,6
ZWE,1.1761876309923944,NA,NA,5,5,1,35,3,91266.9404965954,6
ZWE,1.3600355501696944,NA,3,2,1,1,19,2,27380.08214897862,6
ZWE,2.0102342888803393,NA,NA,1,1,1,15,2,11408.367562074425,6
ZWE,0.819094781747448,1,NA,3,5,2,26,3,31943.429173808392,6
ZWE,0.8970215043957579,5,NA,5,5,2,70,1,6845.020537244655,1
ZWE,0.506255061410963,2,NA,5,5,1,25,2,3103.0759768842436,1
ZWE,1.0709545521707111,NA,5,5,5,1,51,2,2281.673512414885,1
ZWE,0.34087624973708575,NA,1,1,1,2,67,2,155153.79884421217,6
ZWE,0.6100843249938481,1,NA,2,5,2,23,2,22816.73512414885,6
ZWE,2.3690396279767834,NA,NA,1,1,1,78,1,45633.4702482977,6
ZWE,0.5074414584724574,NA,3,5,5,2,22,2,3422.5102686223277,1
ZWE,0.34087624973708575,NA,NA,5,5,2,45,2,1140.8367562074425,1
ZWE,0.5074414584724574,4,4,4,5,2,16,2,1597.1714586904195,1
ZWE,1.508290782938264,5,NA,5,5,1,16,2,6845.020537244655,1
ZWE,0.7728644813857953,5,5,5,5,1,49,2,6845.020537244655,1
ZWE,1.3625744299570244,5,5,5,5,2,30,2,1825.338809931908,1
ZWE,0.5980143362638386,1,NA,5,4,2,56,1,2738.008214897862,1
ZWE,1.7032180374462793,4,NA,5,5,2,25,2,1825.338809931908,1
ZWE,1.8853634786728304,NA,5,5,5,1,21,2,6845.020537244655,1
ZWE,0.34087624973708575,5,5,5,5,2,52,2,3422.5102686223277,1
ZWE,0.34087624973708575,5,NA,2,1,1,86,1,1140.8367562074425,1
ZWE,1.937220147745749,2,NA,5,5,1,18,2,1140.8367562074425,1
ZWE,2.2722448172028047,5,NA,5,5,2,31,1,6845.020537244655,1
ZWE,1.040359077660658,NA,5,5,5,1,34,2,1140.8367562074425,1
ZWE,0.450916555771202,2,5,5,5,2,35,2,1369.004107448931,1
ZWE,0.39706100753356216,NA,1,5,1,1,48,2,3422.5102686223277,1
ZWE,0.34087624973708575,5,NA,5,5,2,50,2,1825.338809931908,1
ZWE,0.782097851375308,NA,NA,5,5,2,24,2,3422.5102686223277,1
ZWE,0.6144626402048508,NA,NA,5,5,2,62,1,3194.342917380839,1
ZWE,1.040359077660658,5,5,1,5,1,30,2,4563.34702482977,1
ZWE,0.6883192065380129,NA,NA,5,5,1,19,2,22816.73512414885,6
ZWE,0.7701400195241083,NA,NA,5,2,2,15,2,5704.183781037213,6
ZWE,0.6893229294856752,NA,4,5,5,2,29,2,5704.183781037213,1
ZWE,1.5260809217505136,5,NA,5,5,1,23,2,10267.530805866983,1
ZWE,0.9241323652390442,3,3,5,3,1,26,2,11408.367562074425,6
ZWE,0.5134266796827394,NA,NA,5,5,2,20,2,6616.853186003166,6
ZWE,0.9898403963590132,NA,2,4,4,1,44,2,31943.429173808392,6
ZWE,0.6893229294856752,NA,NA,5,5,2,31,2,13690.04107448931,6
ZWE,0.6893229294856752,NA,NA,5,4,2,34,2,11408.367562074425,6
ZWE,1.1445606913128845,2,NA,5,5,1,18,2,6845.020537244655,6
ZWE,0.9774754257297472,5,NA,5,4,1,49,2,10267.530805866983,6
ZWE,1.3861985478585659,2,NA,5,5,1,25,2,9126.69404965954,6
ZWE,1.720798016345032,4,NA,5,5,1,24,2,6388.685834761678,1
ZWE,1.238393224133346,NA,NA,1,5,1,23,1,11408.367562074425,1
ZWE,0.7701400195241083,4,5,5,5,2,17,2,4563.34702482977,1
ZWE,0.7701400195241083,NA,4,5,5,2,16,2,6845.020537244655,1
ZWE,2.2480875731280907,NA,NA,5,5,1,66,1,6845.020537244655,1
ZWE,1.1445606913128845,5,4,5,5,1,19,2,2281.673512414885,1
ZWE,2.237503484770949,4,NA,5,5,2,26,1,2281.673512414885,1
ZWE,1.5260809217505136,NA,5,5,5,1,20,2,4563.34702482977,1
ZWE,1.5260809217505136,NA,NA,5,5,1,21,2,2281.673512414885,1
ZWE,1.1445606913128845,NA,5,5,5,1,16,2,3422.5102686223277,1
ZWE,1.0268533593654787,NA,5,5,5,2,20,2,5019.681727312747,1
ZWE,1.283566699206847,5,NA,5,5,2,16,2,6845.020537244655,1
ZWE,2.95421120096497,NA,5,5,5,2,36,1,6160.51848352019,1
ZWE,1.512669638754423,NA,NA,5,5,2,78,1,6845.020537244655,1
ZWE,2.95421120096497,4,NA,5,5,2,26,1,2281.673512414885,1
ZWE,1.5260809217505136,4,NA,5,5,1,23,2,6845.020537244655,1
ZWE,1.907601152188141,NA,4,5,5,1,20,2,4563.34702482977,1
ZWE,1.0268533593654787,3,NA,5,5,2,15,2,4563.34702482977,1
ZWE,1.238393224133346,NA,5,2,4,1,23,1,1597.1714586904195,1
ZWE,1.348852543876854,NA,5,4,5,1,58,1,4563.34702482977,1
ZWE,0.6598935975726756,4,5,5,5,1,37,2,1140.8367562074425,1
ZWE,0.7630404608752568,NA,NA,5,5,1,23,2,2738.008214897862,1
ZWE,0.6947235360939351,3,5,5,5,2,23,2,4563.34702482977,1
ZWE,0.7630404608752568,NA,4,4,4,1,24,2,1825.338809931908,1
ZWE,0.5122262891866568,3,NA,4,5,1,32,2,5704.183781037213,1
ZWE,0.4334345415665069,4,NA,5,5,1,46,2,6845.020537244655,1
ZWE,0.7701400195241083,NA,NA,5,5,2,16,2,6388.685834761678,1
ZWE,0.5134266796827394,5,4,5,5,2,23,2,6845.020537244655,1
DZA,1.9240672671609418,4,NA,5,4,1,25,1,3625.1403952059354,3
DZA,0.37015940431018346,2,1,5,2,2,35,3,21146.65230536796,3
DZA,0.4903239554671411,3,NA,3,NA,2,30,1,3020.9503293382795,3
DZA,0.7372557072885662,3,NA,5,5,2,25,3,1057.3326152683978,3
DZA,0.5692593502689925,NA,5,5,5,1,24,3,11479.611251485463,3
DZA,0.37015940431018346,1,4,5,5,1,30,3,13594.276482022258,3
DZA,0.8535816964579357,NA,5,5,5,1,31,3,9062.85098801484,3
DZA,1.1353769108437484,NA,1,5,5,1,28,1,9062.85098801484,3
DZA,0.4541519982172935,NA,4,5,5,2,41,2,24167.602634706236,3
DZA,1.2258098886678526,5,NA,5,5,2,31,2,21146.65230536796,3
DZA,0.8535816964579357,NA,NA,5,5,1,34,2,8458.660922147183,3
DZA,0.8648843074741137,4,NA,4,4,2,53,2,12083.801317353118,3
DZA,0.40272161015101793,5,5,5,5,2,40,2,12083.801317353118,3
DZA,0.8863571357847765,5,NA,5,5,2,22,2,18125.70197602968,3
DZA,1.1789725938450042,NA,NA,5,5,2,20,2,27188.552964044517,3
DZA,0.6919074459792908,NA,NA,4,4,2,48,2,18125.70197602968,3
DZA,0.5529417804664245,1,2,5,5,2,30,3,12083.801317353118,3
DZA,0.40272161015101793,NA,5,5,5,2,37,2,18125.70197602968,3
DZA,0.3834104065564409,5,NA,NA,5,2,30,2,24167.602634706236,3
DZA,0.37015940431018346,NA,NA,2,4,2,61,2,18125.70197602968,3
DZA,0.5529417804664245,NA,NA,5,5,2,34,2,6041.900658676559,3
DZA,0.8010782767663494,NA,1,4,5,1,50,2,38063.974149662325,3
DZA,0.3834104065564409,1,NA,5,4,2,33,3,15104.751646691398,3
DZA,1.0946226230075329,1,NA,4,4,1,22,2,30209.503293382797,3
DZA,0.681226146506249,NA,5,5,5,1,28,1,27188.552964044517,3
DZA,0.681226146506249,NA,1,5,1,1,25,1,3020.9503293382795,3
DZA,0.7279966624209464,5,NA,5,5,1,24,1,24167.602634706236,3
DZA,0.37015940431018346,NA,NA,5,5,1,32,3,181257.01976029677,3
DZA,1.0946226230075329,5,NA,5,5,1,22,3,24167.602634706236,3
DZA,0.37015940431018346,NA,NA,5,5,1,80,2,7552.375823345699,3
DZA,0.681226146506249,NA,5,5,5,1,32,1,18125.70197602968,3
DZA,0.37015940431018346,2,5,5,5,2,44,3,39272.35428139764,3
DZA,0.9957677641607549,NA,NA,4,NA,2,25,2,21146.65230536796,1
DZA,1.706181137887701,NA,NA,5,5,2,43,1,6041.900658676559,1
DZA,0.4351458451712876,5,5,5,5,2,38,1,6041.900658676559,1
DZA,1.1799145425753799,3,NA,3,3,1,17,2,8458.660922147183,1
DZA,0.4030433675110763,NA,NA,NA,5,1,37,1,36251.40395205936,3
DZA,0.7866096950502537,NA,3,5,NA,1,19,1,0,3
DZA,0.7866096950502537,3,NA,3,3,1,16,2,9062.85098801484,3
DZA,1.5732193901005074,NA,5,5,5,1,19,2,0,3
DZA,0.5298012985433495,NA,4,5,4,2,30,2,12083.801317353118,3
DZA,1.2738949508820465,NA,NA,4,5,2,17,2,9062.85098801484,1
DZA,0.37015940431018346,NA,5,4,2,2,61,2,15104.751646691398,3
DZA,0.6542893821081887,NA,5,5,5,2,36,3,8458.660922147183,3
DZA,0.5298012985433495,NA,NA,4,5,2,32,2,15104.751646691398,3
DZA,1.1799145425753799,3,NA,NA,NA,1,16,2,3020.9503293382795,3
DZA,1.1799145425753799,NA,NA,NA,NA,1,15,2,13594.276482022258,3
DZA,0.9522940426916809,NA,NA,NA,NA,2,60,1,12083.801317353118,3
DZA,0.9957677641607549,5,NA,5,5,2,27,3,18125.70197602968,3
DZA,0.37015940431018346,2,NA,5,5,2,46,2,9062.85098801484,3
DZA,0.5298012985433495,NA,1,NA,3,2,33,2,12083.801317353118,3
DZA,1.966524237625634,NA,1,5,5,1,16,1,21146.65230536796,3
DZA,0.5298012985433495,1,NA,5,5,2,31,2,5437.710592808903,1
DZA,0.6527187677569316,NA,NA,5,5,2,41,2,6948.185757478043,1
DZA,0.4142798429562936,NA,NA,5,1,2,34,2,8760.755955081011,1
DZA,0.519345187849941,NA,NA,3,1,1,51,2,6041.900658676559,1
DZA,0.7569199970288225,5,NA,5,5,2,38,3,15104.751646691398,3
DZA,3.4026370432894386,NA,NA,5,5,2,42,1,12687.991383220775,1
DZA,0.37015940431018346,NA,NA,5,5,2,36,3,18125.70197602968,1
DZA,0.37015940431018346,NA,4,5,5,2,42,3,27188.552964044517,1
DZA,0.37015940431018346,5,NA,5,5,2,50,3,21146.65230536796,1
DZA,1.3230591608065647,NA,3,1,2,1,56,1,117817.0628441929,1
DZA,0.3837167350899064,NA,5,5,5,1,32,3,1812570.1976029677,1
DZA,0.4907157033582591,5,NA,5,5,1,25,1,6041.900658676559,1
DZA,0.5298012985433495,NA,NA,4,5,2,28,2,12083.801317353118,1
DZA,1.1799145425753799,NA,1,5,5,1,20,2,151047.51646691398,1
DZA,0.37015940431018346,NA,1,5,5,2,48,2,18125.70197602968,3
DZA,0.5529417804664245,NA,1,3,NA,2,34,2,9062.85098801484,3
DZA,0.3834104065564409,NA,5,5,5,2,30,2,12083.801317353118,3
DZA,0.9215696341107077,3,NA,5,2,2,33,3,18125.70197602968,3
DZA,0.4903239554671411,1,NA,5,5,2,30,2,9062.85098801484,3
DZA,0.37015940431018346,4,NA,4,5,2,56,2,15104.751646691398,3
DZA,1.596200349707395,3,5,5,5,2,21,2,24167.602634706236,3
DZA,0.4351458451712876,NA,NA,3,5,2,35,2,9062.85098801484,3
DZA,0.849263300588031,NA,NA,NA,NA,2,17,2,15104.751646691398,3
DZA,1.1799145425753799,NA,NA,NA,NA,1,15,2,151047.51646691398,3
DZA,0.37015940431018346,NA,1,2,5,1,61,2,15104.751646691398,1
DZA,0.9467558530174806,NA,NA,1,5,1,40,2,1963.6177140698817,3
DZA,1.1834448162718507,4,1,1,5,1,40,1,30209.503293382797,3
DZA,0.7017227189126861,1,NA,5,NA,2,25,3,18125.70197602968,3
DZA,0.5298012985433495,NA,5,5,4,2,28,2,15104.751646691398,3
DZA,1.7364431264179527,NA,NA,5,5,1,19,2,30209.503293382797,3
DZA,0.8645247666355421,2,NA,5,5,1,25,2,15104.751646691398,3
DZA,0.6099754219623551,NA,NA,5,NA,1,50,2,18125.70197602968,3
DZA,0.4733779265087403,NA,NA,5,5,1,35,2,9062.85098801484,3
DZA,3.6615476979634023,NA,NA,5,5,1,25,1,18125.70197602968,3
DZA,1.3858198512756632,NA,NA,3,NA,1,15,2,241676.02634706238,3
DZA,0.4506786293129402,NA,3,4,5,1,28,3,13594.276482022258,3
DZA,0.9238799008504426,3,3,3,3,1,18,2,30209.503293382797,3
DZA,1.3858198512756632,NA,NA,NA,NA,1,20,2,18125.70197602968,3
DZA,1.3858198512756632,NA,5,5,5,1,17,2,12083.801317353118,3
DZA,0.6499537817677389,2,NA,4,3,1,28,3,3020.9503293382795,3
DZA,1.4408746110592365,NA,5,5,5,1,31,2,2416.7602634706236,3
DZA,1.1789725938450042,1,NA,5,5,2,16,2,8458.660922147183,3
DZA,0.44955295975761544,5,NA,NA,2,2,60,2,9062.85098801484,3
DZA,1.1799145425753799,4,NA,5,2,1,18,2,10875.421185617806,3
DZA,0.7476148355884411,NA,1,4,1,2,46,2,15104.751646691398,3
DZA,0.4142798429562936,5,NA,5,4,2,34,3,12083.801317353118,3
DZA,1.4284410640375216,1,NA,4,4,2,56,1,12083.801317353118,3
DZA,0.5298012985433495,NA,NA,5,4,2,32,1,9062.85098801484,3
DZA,0.4907157033582591,NA,5,5,5,1,30,2,30209.503293382797,3
DZA,0.9223059288739066,NA,4,5,5,1,26,3,36251.40395205936,3
DZA,0.7378447430991252,NA,4,5,5,1,27,2,27188.552964044517,3
DZA,0.5763498444236946,NA,NA,5,5,1,33,2,15104.751646691398,3
DZA,1.4408746110592365,NA,NA,5,4,1,25,2,13594.276482022258,3
DZA,0.37015940431018346,5,4,4,2,1,49,3,24167.602634706236,3
DZA,1.0418658758507715,NA,NA,4,2,1,23,3,15104.751646691398,3
DZA,0.39964266827190004,NA,NA,2,2,2,39,2,22657.127470037096,3
DZA,0.4351458451712876,NA,3,5,5,2,37,2,12083.801317353118,3
DZA,0.5298012985433495,NA,NA,5,5,2,33,2,9969.136086816323,3
DZA,0.8870652972662817,NA,NA,1,4,1,24,3,7552.375823345699,3
DZA,0.5298012985433495,2,NA,3,2,2,28,2,11630.658767952376,3
DZA,0.9957677641607549,3,NA,2,3,2,28,3,1087.5421185617806,3
DZA,0.5974606584964529,NA,3,3,3,2,28,3,13594.276482022258,3
DZA,1.4784421621104693,2,NA,3,NA,1,22,2,18125.70197602968,3
DZA,0.8702916903425753,5,NA,1,3,2,43,2,9062.85098801484,3
DZA,0.4228075698771847,NA,5,5,5,1,59,3,7552.375823345699,3
DZA,0.4215452597044171,NA,NA,5,2,2,51,3,42293.30461073592,3
DZA,0.4351458451712876,NA,NA,4,1,2,43,2,18125.70197602968,3
DZA,0.5110825646086746,NA,4,5,4,2,36,2,15104.751646691398,3
DZA,0.37015940431018346,5,5,5,5,1,50,3,24167.602634706236,3
DZA,0.7799726351030694,4,NA,4,4,2,22,3,27188.552964044517,3
DZA,0.9974671032920126,NA,5,5,5,2,22,2,9062.85098801484,3
DZA,0.39964266827190004,NA,5,5,5,2,40,3,18125.70197602968,3
DZA,1.4284410640375216,4,NA,NA,5,2,58,1,0,3
DZA,2.1231582514700778,NA,NA,NA,NA,2,18,2,8458.660922147183,3
DZA,0.9577202098244374,5,NA,5,5,2,22,3,13594.276482022258,3
DZA,1.5732193901005074,4,NA,2,1,1,22,1,6041.900658676559,3
DZA,1.0418658758507715,NA,5,5,5,1,22,2,24167.602634706236,3
DZA,1.4998009102655638,NA,NA,5,5,2,24,3,3625.1403952059354,3
DZA,1.0418658758507715,NA,5,5,5,1,22,2,3020.9503293382795,3
DZA,2.066020938280621,NA,5,5,5,1,60,1,0,3
DZA,2.3096997521261056,NA,NA,5,4,1,18,2,3625.1403952059354,3
DZA,1.5732193901005074,NA,NA,3,4,1,16,2,18125.70197602968,3
DZA,3.6615476979634023,NA,NA,NA,NA,2,22,5,30209.503293382797,3
DZA,1.1799145425753799,3,NA,3,3,1,16,2,7552.375823345699,3
DZA,0.7866096950502537,NA,NA,5,5,1,24,2,12083.801317353118,3
DZA,1.124850682699173,NA,NA,4,4,2,22,3,27188.552964044517,3
DZA,0.5110825646086746,NA,3,5,3,2,39,2,18125.70197602968,3
DZA,0.4733779265087403,5,5,1,5,1,36,1,3020.9503293382795,3
DZA,0.9974671032920126,5,NA,5,5,2,18,2,3323.0453622721075,3
DZA,0.39964266827190004,4,5,5,5,2,40,3,18125.70197602968,3
DZA,0.37015940431018346,5,NA,4,5,1,41,2,36251.40395205936,3
DZA,0.7799726351030694,4,NA,2,2,2,18,2,9062.85098801484,3
DZA,2.0039245262593406,NA,NA,4,3,2,42,1,12083.801317353118,3
DZA,0.5338316241715594,2,NA,4,4,1,35,3,24167.602634706236,3
DZA,0.37015940431018346,NA,NA,5,1,2,50,3,18125.70197602968,3
DZA,0.4030433675110763,1,NA,4,4,1,39,2,15104.751646691398,3
DZA,0.794701947815024,NA,NA,5,5,2,29,2,1510475.1646691398,3
DZA,0.39964266827190004,NA,NA,4,5,2,35,3,18125.70197602968,3
DZA,0.6222562145479212,NA,NA,3,NA,2,32,2,16615.22681136054,3
DZA,0.37015940431018346,NA,3,4,3,2,58,3,24167.602634706236,3
DZA,0.39964266827190004,NA,NA,NA,5,2,36,3,24167.602634706236,3
DZA,0.37015940431018346,NA,NA,3,3,2,66,2,24167.602634706236,3
DZA,0.4351458451712876,NA,NA,4,5,2,37,1,5437.710592808903,3
DZA,0.37015940431018346,NA,NA,4,5,2,35,3,12083.801317353118,3
DZA,0.37015940431018346,5,NA,5,5,1,65,2,39272.35428139764,3
DZA,1.706181137887701,NA,NA,5,5,2,43,1,18125.70197602968,3
DZA,0.4142798429562936,NA,3,5,4,2,31,2,21146.65230536796,3
DZA,0.8645247666355421,5,NA,NA,5,1,26,1,1963.6177140698817,3
DZA,1.124850682699173,NA,4,4,4,2,22,3,45314.25494007419,3
DZA,0.5763498444236946,NA,4,5,4,1,29,2,10573.32615268398,3
DZA,0.8645247666355421,5,NA,5,5,1,29,2,24167.602634706236,3
DZA,0.4506786293129402,4,4,5,2,1,30,3,12083.801317353118,3
DZA,0.3730112000974222,3,NA,5,5,1,43,1,9667.041053882494,3
DZA,0.37015940431018346,NA,NA,NA,NA,2,49,1,0,3
DZA,0.37015940431018346,1,NA,5,5,2,49,2,9062.85098801484,3
DZA,0.8813352912953913,NA,NA,5,5,2,55,1,6041.900658676559,3
DZA,0.37015940431018346,NA,1,5,5,1,45,2,24167.602634706236,3
